movieId,mean,count,weighted_score,title,genres,Horror,Musical,Animation,(no genres listed),Crime,Fantasy,Documentary,Adventure,Romance,Western,Comedy,Mystery,IMAX,Drama,Children,Film-Noir,Action,War,Sci-Fi,Thriller
2424,3.2416666666666667,60,3.3423138630010354,You've Got Mail (1998),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2427,3.3472222222222223,36,3.4364886010620177,"Thin Red Line, The (1998)",Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2455,3.393617021276596,47,3.452055164546665,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2470,3.2333333333333334,60,3.33675830744548,Crocodile Dundee (1986),Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2478,3.2580645161290325,31,3.398495863444151,¡Three Amigos! (1986),Comedy|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2490,3.5625,32,3.5533588333886,Payback (1999),Action|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2501,4.1,35,3.843203810309126,October Sky (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2502,3.9150943396226414,106,3.8331488799271556,Office Space (1999),Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2529,3.6315789473684212,57,3.6012442260930255,Planet of the Apes (1968),Action|Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2539,3.2450980392156863,51,3.355657378643126,Analyze This (1999),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2541,3.127450980392157,51,3.281583304569052,Cruel Intentions (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2542,4.128378378378378,74,3.959694689135511,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2571,4.183397683397684,259,4.1169835559518795,"Matrix, The (1999)",Action|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2572,3.473684210526316,57,3.4977959502309566,10 Things I Hate About You (1999),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2580,3.87,50,3.747603095876165,Go (1999),Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2581,3.0428571428571427,35,3.2739730410783565,Never Been Kissed (1999),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2599,4.044303797468355,79,3.906497685046727,Election (1999),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2605,3.1463414634146343,41,3.3142006714097634,Entrapment (1999),Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2617,3.2848101265822787,79,3.3560389694503963,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2628,3.199275362318841,138,3.26076337898865,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2640,3.433333333333333,75,3.4648404540008872,Superman (1978),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2641,3.1973684210526314,38,3.3501212892660766,Superman II (1980),Action|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2657,3.1746031746031744,63,3.293637071721432,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2671,3.3828125,64,3.434130294362694,Notting Hill (1999),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2683,3.2723214285714284,112,3.329635546972487,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2688,3.2419354838709675,31,3.390299142132675,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2692,4.2,80,4.0209840697281205,Run Lola Run (Lola rennt) (1998),Action|Crime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2699,2.911290322580645,62,3.1174809529357956,Arachnophobia (1990),Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2700,3.5,75,3.512459501619935,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2701,2.0319148936170213,47,2.6208863333778334,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2706,3.2972972972972974,111,3.3497038841850584,American Pie (1999),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2707,3.513888888888889,36,3.5273976919711085,Arlington Road (1999),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2710,2.738372093023256,86,2.946622824742183,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2712,3.626984126984127,63,3.600088684624658,Eyes Wide Shut (1999),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2716,3.761904761904762,147,3.7249053540683232,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2717,2.755813953488372,43,3.079565036576619,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2722,2.573529411764706,34,3.028253869845206,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2723,3.111111111111111,36,3.307700722274139,Mystery Men (1999),Action|Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2724,2.811111111111111,45,3.104109968934576,Runaway Bride (1999),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2739,3.935483870967742,31,3.742758158526118,"Color Purple, The (1985)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2746,3.577777777777778,45,3.564109968934576,Little Shop of Horrors (1986),Comedy|Horror|Musical,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2761,3.7738095238095237,42,3.6778923287512946,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2762,4.018134715025907,193,3.954297074753781,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2763,3.3974358974358974,39,3.4609890966680172,"Thomas Crown Affair, The (1999)",Action|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2770,3.0686274509803924,51,3.244546267532015,Bowfinger (1999),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2791,3.8207547169811322,106,3.75961946816245,Airplane! (1980),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2797,3.8317757009345796,107,3.7686733406576147,Big (1988),Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2804,4.046666666666667,75,3.902935692096126,"Christmas Story, A (1983)",Children|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2858,4.236363636363636,220,4.153232990680373,American Beauty (1999),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2871,3.9375,32,3.746907220485374,Deliverance (1972),Adventure|Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2881,3.0930232558139537,43,3.2781951735629207,Double Jeopardy (1999),Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2890,3.739130434782609,46,3.6619506272380686,Three Kings (1999),Action|Adventure|Comedy|Drama|War,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2908,3.897727272727273,44,3.754165509055314,Boys Don't Cry (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2915,3.3452380952380953,42,3.4278923287512946,Risky Business (1983),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2916,3.5625,104,3.5582705050006957,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2918,4.007518796992481,133,3.9221364887735777,Ferris Bueller's Day Off (1986),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2944,3.6714285714285713,35,3.6124345795398956,"Dirty Dozen, The (1967)",Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2947,3.7169811320754715,53,3.6543162369890743,Goldfinger (1964),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2948,3.640625,32,3.593681414033761,From Russia with Love (1963),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2949,3.6451612903225805,31,3.5952171749195605,Dr. No (1962),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2953,2.467741935483871,31,2.996856519181856,Home Alone 2: Lost in New York (1992),Children|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2959,4.178217821782178,202,4.096156239957298,Fight Club (1999),Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2968,3.5697674418604652,43,3.55901709137114,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2985,3.5948275862068964,58,3.5773664507965135,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2987,3.6666666666666665,108,3.639914838189081,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2997,3.9563492063492065,126,3.876975946603162,Being John Malkovich (1999),Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3000,4.131578947368421,38,3.8721801127954887,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3006,3.8666666666666667,45,3.737443302267909,"Insider, The (1999)",Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3020,3.6129032258064515,31,3.57882373229661,Falling Down (1993),Action|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3033,3.6206896551724137,58,3.5944119053419676,Spaceballs (1987),Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3039,3.625,48,3.593695482949913,Trading Places (1983),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3052,3.3227848101265822,79,3.383561905230213,Dogma (1999),Adventure|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3072,3.6621621621621623,37,3.609078323434227,Moonstruck (1987),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3081,3.625,52,3.5952225325621123,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3082,3.138888888888889,36,3.3228522374256544,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3095,4.064516129032258,31,3.808331929017921,"Grapes of Wrath, The (1940)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3098,3.642857142857143,35,3.59704996415528,"Natural, The (1984)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3101,3.673469387755102,49,3.6241550337986483,Fatal Attraction (1987),Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3107,3.359375,32,3.4485201237111807,Backdraft (1991),Action|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3108,3.635135135135135,37,3.5941529502998986,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3114,3.844,125,3.785859662387698,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3147,3.9223300970873787,103,3.8369041178202496,"Green Mile, The (1999)",Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3148,3.2435897435897436,39,3.374032574928887,"Cider House Rules, The (1999)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3160,3.692982456140351,57,3.641474111150497,Magnolia (1999),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3174,3.3,35,3.4124345795398954,Man on the Moon (1999),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3175,3.5076923076923077,65,3.519034186000981,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3176,3.5,66,3.513627579896804,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3210,3.6153846153846154,52,3.589124971586503,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3247,3.054054054054054,37,3.2732574279118385,Sister Act (1992),Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3253,3.391891891891892,74,3.4356562275970504,Wayne's World (1992),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3255,3.4473684210526314,57,3.4805545709206114,"League of Their Own, A (1992)",Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3256,3.53125,48,3.5360031752576053,Patriot Games (1992),Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3317,3.842857142857143,35,3.7047422718475875,Wonder Boys (2000),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3361,3.8068181818181817,44,3.7001114550012595,Bull Durham (1988),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3363,4.065789473684211,38,3.8354154069131354,American Graffiti (1973),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3386,3.8214285714285716,42,3.7056701065290722,JFK (1991),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3396,3.9,35,3.735511502616818,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3408,3.552941176470588,85,3.5505065014790707,Erin Brockovich (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3418,3.533333333333333,45,3.537443302267909,Thelma & Louise (1991),Adventure|Crime|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3421,3.805084745762712,59,3.716946603034755,Animal House (1978),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3424,3.734375,32,3.6420685108079547,Do the Right Thing (1989),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3435,4.15625,32,3.8598104462918257,Double Indemnity (1944),Crime|Drama|Film-Noir,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3448,3.660377358490566,53,3.6181716586758217,"Good Morning, Vietnam (1987)",Comedy|Drama|War,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3450,3.2096774193548385,31,3.3739056995097245,Grumpy Old Men (1993),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3462,4.359375,32,3.964649155969245,Modern Times (1936),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3471,3.903225806451613,62,3.785959213805361,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3481,3.960227272727273,88,3.854307183644858,High Fidelity (2000),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3489,3.116279069767442,43,3.291893803699907,Hook (1991),Adventure|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3499,3.8777777777777778,45,3.744109968934576,Misery (1990),Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3504,4.092105263157895,38,3.8501212892660766,Network (1976),Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3510,3.5609756097560976,41,3.553637291128073,Frequency (2000),Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3527,3.5660377358490565,53,3.5579306948204,Predator (1987),Action|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3535,3.2450980392156863,51,3.355657378643126,American Psycho (2000),Crime|Horror|Mystery|Thriller,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3552,3.425925925925926,54,3.4679553294058714,Caddyshack (1980),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3578,3.9658385093167703,161,3.899519621309388,Gladiator (2000),Action|Adventure|Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3617,3.081081081081081,37,3.288182801046167,Road Trip (2000),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3623,2.9691358024691357,81,3.124398627658497,Mission: Impossible II (2000),Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3624,3.210526315789474,38,3.357474230442547,Shanghai Noon (2000),Action|Adventure|Comedy|Western,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3671,3.935483870967742,62,3.8076983442401438,Blazing Saddles (1974),Comedy|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3702,3.8285714285714287,35,3.69704996415528,Mad Max (1979),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3717,2.7767857142857144,56,3.0442819496522464,Gone in 60 Seconds (2000),Action|Crime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3751,3.4292929292929295,99,3.4558778889154516,Chicken Run (2000),Animation|Children|Comedy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3752,2.7674418604651163,43,3.0864143516451126,"Me, Myself & Irene (2000)",Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3753,3.292307692307692,65,3.3716657649483492,"Patriot, The (2000)",Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3755,2.952830188679245,53,3.1663644297601587,"Perfect Storm, The (2000)",Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3785,2.581081081081081,37,3.012063398061093,Scary Movie (2000),Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3793,3.559055118110236,127,3.556103488344543,X-Men (2000),Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3863,2.9558823529411766,34,3.231378869845206,"Cell, The (2000)",Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3868,3.8714285714285714,35,3.720126887232203,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3897,3.888888888888889,99,3.808591067210025,Almost Famous (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3911,3.76271186440678,59,3.6888567153943055,Best in Show (2000),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3916,3.858974358974359,39,3.721858661885409,Remember the Titans (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,3.4431818181818183,88,3.468713963305875,Meet the Parents (2000),Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3949,3.869565217391304,69,3.770790380505992,Requiem for a Dream (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3967,3.7093023255813953,43,3.6412088721930576,Billy Elliot (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3977,2.7278481012658227,79,2.952369244679754,Charlie's Angels (2000),Action|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3994,3.2983870967741935,62,3.3783505181531868,Unbreakable (2000),Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3996,3.8552631578947367,114,3.7903350532645357,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4002,3.375,36,3.4516401162135333,"Planes, Trains & Automobiles (1987)",Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4011,4.036842105263158,95,3.918465981360746,Snatch (2000),Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4014,3.7777777777777777,45,3.684109968934576,Chocolat (2000),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4016,3.5,32,3.521100768872471,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4018,3.125,44,3.2947060495958542,What Women Want (2000),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4022,3.46875,96,3.4865733942070887,Cast Away (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4025,2.792452830188679,53,3.063954791205942,Miss Congeniality (2000),Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4027,3.875,96,3.796097203730898,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4034,3.910958904109589,73,3.803963569612555,Traffic (2000),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4085,3.676470588235294,51,3.627262316914731,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4148,3.0606060606060606,33,3.2906071058744955,Hannibal (2001),Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4223,3.689189189189189,37,3.6240036965685554,Enemy at the Gates (2001),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4226,4.2272727272727275,132,4.100668195494403,Memento (2000),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4239,3.4864864864864864,37,3.5120633980610925,Blow (2001),Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,3.471830985915493,71,3.4931509670306253,Bridget Jones's Diary (2001),Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4262,3.704081632653061,49,3.6431423755708,Scarface (1983),Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4270,2.734375,32,3.12593947854989,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4306,3.8477011494252875,174,3.8029816062259467,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
4308,3.6363636363636362,55,3.603626443177567,Moulin Rouge (2001),Drama|Musical|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4310,2.869047619047619,42,3.150114550973517,Pearl Harbor (2001),Action|Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
4344,2.9242424242424243,33,3.219178534445924,Swordfish (2001),Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4367,2.842857142857143,35,3.166280733386049,Lara Croft: Tomb Raider (2001),Action|Adventure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4369,3.2875,40,3.397260681001331,"Fast and the Furious, The (2001)",Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4370,2.9272727272727272,55,3.1448029137658025,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4447,2.9893617021276597,47,3.205301917793418,Legally Blonde (2001),Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
