movieId,mean,count,weighted_score,title,year,genres,Horror,Musical,Animation,(no genres listed),Crime,Fantasy,Documentary,Adventure,Romance,Western,Comedy,Mystery,IMAX,Drama,Children,Film-Noir,Action,War,Sci-Fi,Thriller
2692,4.2,80,4.02098407,Run Lola Run ,Lola rennt,Action|Crime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2699,2.911290323,62,3.117480953,Arachnophobia ,1990,Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2700,3.5,75,3.512459502,"South Park: Bigger, Longer and Uncut ",1999,Animation|Comedy|Musical,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2701,2.031914894,47,2.620886333,Wild Wild West ,1999,Action|Comedy|Sci-Fi|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2706,3.297297297,111,3.349703884,American Pie ,1999,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2707,3.513888889,36,3.527397692,Arlington Road ,1999,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2710,2.738372093,86,2.946622825,"Blair Witch Project ",1999,Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2712,3.626984127,63,3.600088685,Eyes Wide Shut ,1999,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2716,3.761904762,147,3.724905354,Ghostbusters ,a.k.a. Ghost Busters,Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2717,2.755813953,43,3.079565037,Ghostbusters II ,1989,Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2722,2.573529412,34,3.02825387,Deep Blue Sea ,1999,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2723,3.111111111,36,3.307700722,Mystery Men ,1999,Action|Comedy|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2724,2.811111111,45,3.104109969,Runaway Bride ,1999,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2739,3.935483871,31,3.742758159,"Color Purple ",1985,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2746,3.577777778,45,3.564109969,Little Shop of Horrors ,1986,Comedy|Horror|Musical,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2761,3.773809524,42,3.677892329,"Iron Giant ",1999,Adventure|Animation|Children|Drama|Sci-Fi,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2762,4.018134715,193,3.954297075,"Sixth Sense ",1999,Drama|Horror|Mystery,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2763,3.397435897,39,3.460989097,"Thomas Crown Affair ",1999,Action|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2770,3.068627451,51,3.244546268,Bowfinger ,1999,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2791,3.820754717,106,3.759619468,Airplane! ,1980,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2797,3.831775701,107,3.768673341,Big ,1988,Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2804,4.046666667,75,3.902935692,"Christmas Story, A ",1983,Children|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2858,4.236363636,220,4.153232991,American Beauty ,1999,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2871,3.9375,32,3.74690722,Deliverance ,1972,Adventure|Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2881,3.093023256,43,3.278195174,Double Jeopardy ,1999,Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2890,3.739130435,46,3.661950627,Three Kings ,1999,Action|Adventure|Comedy|Drama|War,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2908,3.897727273,44,3.754165509,Boys Don't Cry ,1999,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2915,3.345238095,42,3.427892329,Risky Business ,1983,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2916,3.5625,104,3.558270505,Total Recall ,1990,Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2918,4.007518797,133,3.922136489,Ferris Bueller's Day Off ,1986,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2944,3.671428571,35,3.61243458,"Dirty Dozen ",1967,Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2947,3.716981132,53,3.654316237,Goldfinger ,1964,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2948,3.640625,32,3.593681414,From Russia with Love ,1963,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2949,3.64516129,31,3.595217175,Dr. No ,1962,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2953,2.467741935,31,2.996856519,Home Alone 2: Lost in New York ,1992,Children|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2959,4.178217822,202,4.09615624,Fight Club ,1999,Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2968,3.569767442,43,3.559017091,Time Bandits ,1981,Adventure|Comedy|Fantasy|Sci-Fi,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2985,3.594827586,58,3.577366451,RoboCop ,1987,Action|Crime|Drama|Sci-Fi|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
2987,3.666666667,108,3.639914838,Who Framed Roger Rabbit? ,1988,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2997,3.956349206,126,3.876975947,Being John Malkovich ,1999,Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3000,4.131578947,38,3.872180113,Princess Mononoke ,Mononoke-hime,Action|Adventure|Animation|Drama|Fantasy,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3006,3.866666667,45,3.737443302,"Insider ",1999,Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3020,3.612903226,31,3.578823732,Falling Down ,1993,Action|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3033,3.620689655,58,3.594411905,Spaceballs ,1987,Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3039,3.625,48,3.593695483,Trading Places ,1983,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3052,3.32278481,79,3.383561905,Dogma ,1999,Adventure|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3072,3.662162162,37,3.609078323,Moonstruck ,1987,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3081,3.625,52,3.595222533,Sleepy Hollow ,1999,Fantasy|Horror|Mystery|Romance,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3082,3.138888889,36,3.322852237,"World Is Not Enough ",1999,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3095,4.064516129,31,3.808331929,"Grapes of Wrath ",1940,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3098,3.642857143,35,3.597049964,"Natural ",1984,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3101,3.673469388,49,3.624155034,Fatal Attraction ,1987,Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3107,3.359375,32,3.448520124,Backdraft ,1991,Action|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3108,3.635135135,37,3.59415295,"Fisher King ",1991,Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3114,3.844,125,3.785859662,Toy Story 2 ,1999,Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3147,3.922330097,103,3.836904118,"Green Mile ",1999,Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3148,3.243589744,39,3.374032575,"Cider House Rules ",1999,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3160,3.692982456,57,3.641474111,Magnolia ,1999,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3174,3.3,35,3.41243458,Man on the Moon ,1999,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3175,3.507692308,65,3.519034186,Galaxy Quest ,1999,Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3176,3.5,66,3.51362758,"Talented Mr. Ripley ",1999,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3210,3.615384615,52,3.589124972,Fast Times at Ridgemont High ,1982,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3247,3.054054054,37,3.273257428,Sister Act ,1992,Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3253,3.391891892,74,3.435656228,Wayne's World ,1992,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3255,3.447368421,57,3.480554571,"League of Their Own, A ",1992,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3256,3.53125,48,3.536003175,Patriot Games ,1992,Action|Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3317,3.842857143,35,3.704742272,Wonder Boys ,2000,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3361,3.806818182,44,3.700111455,Bull Durham ,1988,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3363,4.065789474,38,3.835415407,American Graffiti ,1973,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3386,3.821428571,42,3.705670107,JFK ,1991,Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
3396,3.9,35,3.735511503,"Muppet Movie ",1979,Adventure|Children|Comedy|Musical,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3408,3.552941176,85,3.550506501,Erin Brockovich ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3418,3.533333333,45,3.537443302,Thelma & Louise ,1991,Adventure|Crime|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3421,3.805084746,59,3.716946603,Animal House ,1978,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3424,3.734375,32,3.642068511,Do the Right Thing ,1989,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3435,4.15625,32,3.859810446,Double Indemnity ,1944,Crime|Drama|Film-Noir,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3448,3.660377358,53,3.618171659,"Good Morning, Vietnam ",1987,Comedy|Drama|War,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3450,3.209677419,31,3.3739057,Grumpy Old Men ,1993,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3462,4.359375,32,3.964649156,Modern Times ,1936,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3471,3.903225806,62,3.785959214,Close Encounters of the Third Kind ,1977,Adventure|Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3481,3.960227273,88,3.854307184,High Fidelity ,2000,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3489,3.11627907,43,3.291893804,Hook ,1991,Adventure|Comedy|Fantasy,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3499,3.877777778,45,3.744109969,Misery ,1990,Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3504,4.092105263,38,3.850121289,Network ,1976,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3510,3.56097561,41,3.553637291,Frequency ,2000,Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3527,3.566037736,53,3.557930695,Predator ,1987,Action|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3535,3.245098039,51,3.355657379,American Psycho ,2000,Crime|Horror|Mystery|Thriller,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3552,3.425925926,54,3.467955329,Caddyshack ,1980,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3578,3.965838509,161,3.899519621,Gladiator ,2000,Action|Adventure|Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3617,3.081081081,37,3.288182801,Road Trip ,2000,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3623,2.969135802,81,3.124398628,Mission: Impossible II ,2000,Action|Adventure|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3624,3.210526316,38,3.35747423,Shanghai Noon ,2000,Action|Adventure|Comedy|Western,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
3671,3.935483871,62,3.807698344,Blazing Saddles ,1974,Comedy|Western,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3702,3.828571429,35,3.697049964,Mad Max ,1979,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3717,2.776785714,56,3.04428195,Gone in 60 Seconds ,2000,Action|Crime,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3751,3.429292929,99,3.455877889,Chicken Run ,2000,Animation|Children|Comedy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3752,2.76744186,43,3.086414352,"Me, Myself & Irene ",2000,Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3753,3.292307692,65,3.371665765,"Patriot ",2000,Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3755,2.952830189,53,3.16636443,"Perfect Storm ",2000,Drama|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3785,2.581081081,37,3.012063398,Scary Movie ,2000,Comedy|Horror,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3793,3.559055118,127,3.556103488,X-Men ,2000,Action|Adventure|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3863,2.955882353,34,3.23137887,"Cell ",2000,Drama|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3868,3.871428571,35,3.720126887,"Naked Gun: From the Files of Police Squad! ",1988,Action|Comedy|Crime|Romance,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3897,3.888888889,99,3.808591067,Almost Famous ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3911,3.762711864,59,3.688856715,Best in Show ,2000,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3916,3.858974359,39,3.721858662,Remember the Titans ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3948,3.443181818,88,3.468713963,Meet the Parents ,2000,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3949,3.869565217,69,3.770790381,Requiem for a Dream ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3967,3.709302326,43,3.641208872,Billy Elliot ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3977,2.727848101,79,2.952369245,Charlie's Angels ,2000,Action|Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3994,3.298387097,62,3.378350518,Unbreakable ,2000,Drama|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3996,3.855263158,114,3.790335053,"Crouching Tiger, Hidden Dragon ",Wo hu cang long,Action|Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4002,3.375,36,3.451640116,"Planes, Trains & Automobiles ",1987,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4011,4.036842105,95,3.918465981,Snatch ,2000,Comedy|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4014,3.777777778,45,3.684109969,Chocolat ,2000,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4016,3.5,32,3.521100769,"Emperor's New Groove ",2000,Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4018,3.125,44,3.29470605,What Women Want ,2000,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4022,3.46875,96,3.486573394,Cast Away ,2000,Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4025,2.79245283,53,3.063954791,Miss Congeniality ,2000,Comedy|Crime,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4027,3.875,96,3.796097204,"O Brother, Where Art Thou? ",2000,Adventure|Comedy|Crime,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4034,3.910958904,73,3.80396357,Traffic ,2000,Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4085,3.676470588,51,3.627262317,Beverly Hills Cop ,1984,Action|Comedy|Crime|Drama,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4148,3.060606061,33,3.290607106,Hannibal ,2001,Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4223,3.689189189,37,3.624003697,Enemy at the Gates ,2001,Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4226,4.227272727,132,4.100668195,Memento ,2000,Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4239,3.486486486,37,3.512063398,Blow ,2001,Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4246,3.471830986,71,3.493150967,Bridget Jones's Diary ,2001,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
4262,3.704081633,49,3.643142376,Scarface ,1983,Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4270,2.734375,32,3.125939479,"Mummy Returns ",2001,Action|Adventure|Comedy|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4306,3.847701149,174,3.802981606,Shrek ,2001,Adventure|Animation|Children|Comedy|Fantasy|Romance,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
4308,3.636363636,55,3.603626443,Moulin Rouge ,2001,Drama|Musical|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4310,2.869047619,42,3.150114551,Pearl Harbor ,2001,Action|Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
4344,2.924242424,33,3.219178534,Swordfish ,2001,Action|Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4367,2.842857143,35,3.166280733,Lara Croft: Tomb Raider ,2001,Action|Adventure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4369,3.2875,40,3.397260681,"Fast and the Furious ",2001,Action|Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4370,2.927272727,55,3.144802914,A.I. Artificial Intelligence ,2001,Adventure|Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4447,2.989361702,47,3.205301918,Legally Blonde ,2001,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4571,3.4625,40,3.497260681,Bill & Ted's Excellent Adventure ,1989,Adventure|Comedy|Sci-Fi,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4638,2.483870968,31,3.00505324,Jurassic Park III ,2001,Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
4641,3.666666667,36,3.610731025,Ghost World ,2001,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4643,2.875,44,3.146057401,Planet of the Apes ,2001,Action|Adventure|Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4718,2.871794872,39,3.163887647,American Pie 2 ,2001,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4720,3.489795918,49,3.510230983,"Others ",2001,Drama|Horror|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4734,3.241935484,31,3.390299142,Jay and Silent Bob Strike Back ,2001,Adventure|Comedy,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4776,3.310810811,37,3.415048473,Training Day ,2001,Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4816,3.22826087,46,3.352740101,Zoolander ,2001,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4848,3.705128205,39,3.63490214,Mulholland Drive ,2001,Crime|Drama|Film-Noir|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
4878,4.02688172,93,3.909010144,Donnie Darko ,2001,Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
4886,3.884615385,130,3.820676548,"Monsters, Inc. ",2001,Adventure|Animation|Children|Comedy|Fantasy,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4896,3.657142857,105,3.631912946,Harry Potter and the Sorcerer's Stone ,a.k.a. Harry Potter and the Philosopher's Stone,Adventure|Children|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4963,3.880769231,130,3.817551548,Ocean's Eleven ,2001,Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4973,4.096,125,3.989085469,Amelie ,"Fabuleux destin d'Amélie Poulain, Le",Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4975,3.013513514,37,3.250869368,Vanilla Sky ,2001,Mystery|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4979,3.753623188,69,3.6899823,"Royal Tenenbaums ",2001,Comedy|Drama,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4993,4.1825,200,4.099166294,"Lord of the Rings: The Fellowship of the Ring ",2001,Adventure|Fantasy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4995,3.951754386,114,3.866723942,"Beautiful Mind, A ",2001,Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5010,3.724489796,49,3.655800603,Black Hawk Down ,2001,Action|Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5060,3.745762712,59,3.67762076,M*A*S*H ,a.k.a. MASH,Comedy|Drama|War,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5218,3.396825397,63,3.444174706,Ice Age ,2002,Adventure|Animation|Children|Comedy,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5299,3.362745098,51,3.429731453,My Big Fat Greek Wedding ,2002,Comedy|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5349,3.52238806,134,3.526269803,Spider-Man ,2002,Action|Adventure|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
5377,3.644230769,52,3.607417655,About a Boy ,2002,Comedy|Drama|Romance,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5378,3.103658537,82,3.221502211,Star Wars: Episode II - Attack of the Clones ,2002,Action|Adventure|Sci-Fi|IMAX,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5418,3.88,100,3.802371136,"Bourne Identity ",2002,Action|Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5445,3.686956522,115,3.65729826,Minority Report ,2002,Action|Crime|Mystery|Sci-Fi|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
5459,3.071428571,49,3.250737312,Men in Black II ,a.k.a. MIIB,Action|Comedy|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5464,3.394736842,38,3.460415407,Road to Perdition ,2002,Crime|Drama,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5481,2.911111111,45,3.164109969,Austin Powers in Goldmember ,2002,Comedy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5502,3.166666667,54,3.301288663,Signs ,2002,Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
